tree_code,image_id,acquisition_date,product_type,crown_area_m2,crown_diameter_m,pan_ndvi_mean,pan_ndvi_median,pan_ndvi_p10,pan_gndvi_mean,pan_savi_mean,analytic_ndvi_mean,analytic_gndvi_mean,analytic_savi_mean,final_ndvi_mean,health_index,canopy_density_score,fragmentation_score,shadow_fraction,anomaly_flag,recommended_action,red_mean,green_mean,blue_mean,nir_mean,review_status,review_source
KOG-SERET_AL_AJOUL_A-0224,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,39.75,7.114,0.32946211099624634,0.32335156202316284,0.26798015832901,0.43405309319496155,0.49410712718963623,,,,0.32946211099624634,39.9,0.719,0.445,0.0,True,"Field inspection: check irrigation, pruning, stress.",1006.1006469726562,790.8553466796875,594.8113403320312,1990.974853515625,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0225,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,42.25,7.334,0.32306385040283203,0.3113342821598053,0.2583010494709015,0.42227622866630554,0.48451322317123413,,,,0.32306385040283203,38.6,0.722,0.448,0.0,True,"Field inspection: check irrigation, pruning, stress.",1029.2662353515625,816.2899169921875,620.7041625976562,1995.230712890625,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0226,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,40.75,7.203,0.3416512608528137,0.3209814727306366,0.2621782720088959,0.43056732416152954,0.5124009251594543,,,,0.3416512608528137,38.3,0.639,0.5,0.0,True,"Field inspection: check irrigation, pruning, stress.",1146.8221435546875,936.8711547851562,693.4969482421875,2335.975341796875,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0227,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,38.5,7.001,0.31071195006370544,0.3042675256729126,0.26220703125,0.39694470167160034,0.46598389744758606,,,,0.31071195006370544,36.1,0.74,0.497,0.0,True,"Field inspection: check irrigation, pruning, stress.",995.5260009765625,821.5454711914062,612.0454711914062,1897.097412109375,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0228,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,37.25,6.887,0.31263625621795654,0.30519261956214905,0.26426374912261963,0.40628179907798767,0.4688672423362732,,,,0.31263625621795654,36.5,0.716,0.443,0.0,True,"Field inspection: check irrigation, pruning, stress.",968.5369262695312,783.91943359375,585.1409301757812,1844.34228515625,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0229,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,32.5,6.433,0.2967689633369446,0.2960091829299927,0.2584962844848633,0.4048612713813782,0.44508257508277893,,,,0.2967689633369446,33.4,0.722,0.44,0.0,True,"Field inspection: check irrigation, pruning, stress.",1197.15380859375,931.4154052734375,659.8230590820312,2190.8154296875,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0230,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,50.25,7.999,0.28877902030944824,0.2866637110710144,0.2565494477748871,0.403967022895813,0.43309491872787476,,,,0.28877902030944824,27.8,0.523,0.624,0.0,True,"Field inspection: check irrigation, pruning, stress.",1103.49755859375,850.0099487304688,630.5721435546875,1989.0745849609375,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0231,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,44.25,7.506,0.30591195821762085,0.2973760962486267,0.2566148340702057,0.41659969091415405,0.45880627632141113,,,,0.30591195821762085,31.2,0.681,0.489,0.0,True,"Field inspection: check irrigation, pruning, stress.",1330.2880859375,1030.7005615234375,774.480224609375,2488.7626953125,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0232,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,38.25,6.979,0.313973605632782,0.3107398450374603,0.26097044348716736,0.4065954387187958,0.4708878695964813,,,,0.313973605632782,32.8,0.692,0.5,0.0,True,"Field inspection: check irrigation, pruning, stress.",1184.11767578125,954.830078125,685.568603515625,2245.941162109375,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0233,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,42.25,7.334,0.3214508295059204,0.31524163484573364,0.26132529973983765,0.42423439025878906,0.4821092486381531,,,,0.3214508295059204,38.3,0.71,0.448,0.0,True,"Field inspection: check irrigation, pruning, stress.",1272.0650634765625,1003.1952514648438,742.0059204101562,2462.135986328125,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0234,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,32.75,6.457,0.3262666165828705,0.31994497776031494,0.2641374468803406,0.4226144552230835,0.4893173277378082,,,,0.3262666165828705,39.3,0.78,0.391,0.0,True,"Field inspection: check irrigation, pruning, stress.",1040.2366943359375,832.6946411132812,615.717529296875,2033.3052978515625,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0235,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,30.75,6.257,0.286224365234375,0.2822597920894623,0.2549579441547394,0.404211163520813,0.42928266525268555,,,,0.286224365234375,27.2,0.683,0.47,0.0,True,"Field inspection: check irrigation, pruning, stress.",1498.7154541015625,1151.16259765625,845.056884765625,2685.333251953125,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0236,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,33.75,6.555,0.3169686198234558,0.3123877942562103,0.256996750831604,0.42840495705604553,0.47537848353385925,,,,0.3169686198234558,37.4,0.767,0.418,0.0,True,"Field inspection: check irrigation, pruning, stress.",1133.4666748046875,876.56298828125,647.0814819335938,2176.859375,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0237,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,37.0,6.864,0.29533129930496216,0.28892308473587036,0.2561212480068207,0.408553808927536,0.4429231584072113,,,,0.29533129930496216,29.1,0.632,0.516,0.0,True,"Field inspection: check irrigation, pruning, stress.",1085.2027587890625,840.6553955078125,627.8919067382812,1990.6351318359375,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0238,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,36.75,6.84,0.31611311435699463,0.30339711904525757,0.2603702247142792,0.41931474208831787,0.4740886986255646,,,,0.31611311435699463,37.2,0.754,0.411,0.0,True,"Field inspection: check irrigation, pruning, stress.",1038.5986328125,823.2380981445312,621.9387817382812,1993.08837890625,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0239,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,35.25,6.699,0.3063172698020935,0.29822519421577454,0.25932300090789795,0.4150385558605194,0.45939430594444275,,,,0.3063172698020935,35.3,0.723,0.508,0.0,True,"Field inspection: check irrigation, pruning, stress.",1013.9645385742188,794.0213012695312,591.411376953125,1904.397216796875,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0240,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,37.0,6.864,0.2998216450214386,0.29309988021850586,0.25950857996940613,0.4038849174976349,0.44965559244155884,,,,0.2998216450214386,30.0,0.67,0.483,0.0,True,"Field inspection: check irrigation, pruning, stress.",1066.12158203125,843.5338134765625,637.6351318359375,1971.939208984375,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0241,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,34.5,6.628,0.31133246421813965,0.3040696978569031,0.25477758049964905,0.4046347737312317,0.4669208228588104,,,,0.31133246421813965,32.3,0.663,0.518,0.0,True,"Field inspection: check irrigation, pruning, stress.",1086.45654296875,874.8912963867188,658.5362548828125,2053.1884765625,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0242,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,43.25,7.421,0.29137614369392395,0.2806255519390106,0.25714367628097534,0.4075845777988434,0.4369954466819763,,,,0.29137614369392395,28.3,0.636,0.53,0.0,True,"Field inspection: check irrigation, pruning, stress.",1166.3583984375,899.5606689453125,656.803466796875,2121.3525390625,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0243,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,34.75,6.652,0.3081243336200714,0.30419161915779114,0.2580331861972809,0.4124075472354889,0.4621143043041229,,,,0.3081243336200714,35.6,0.713,0.443,0.0,True,"Field inspection: check irrigation, pruning, stress.",1175.97119140625,932.5899047851562,682.5252075195312,2211.3310546875,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0244,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,33.25,6.507,0.29941409826278687,0.29680997133255005,0.25537940859794617,0.39647263288497925,0.4490445852279663,,,,0.29941409826278687,33.9,0.731,0.467,0.0,True,"Field inspection: check irrigation, pruning, stress.",1060.5789794921875,852.5714111328125,635.0075073242188,1958.9248046875,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0245,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,37.0,6.864,0.31146323680877686,0.3004261255264282,0.2594001591205597,0.4020693600177765,0.4671112895011902,,,,0.31146323680877686,36.3,0.791,0.447,0.0,True,"Field inspection: check irrigation, pruning, stress.",994.9865112304688,810.5946044921875,617.6283569335938,1893.7567138671875,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0246,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,41.5,7.269,0.31066688895225525,0.30980730056762695,0.26141357421875,0.4151710271835327,0.4659207761287689,,,,0.31066688895225525,36.1,0.741,0.457,0.0,True,"Field inspection: check irrigation, pruning, stress.",1043.9879150390625,819.7831420898438,618.222900390625,1974.596435546875,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0247,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,33.0,6.482,0.292211651802063,0.2877865433692932,0.25589755177497864,0.40609094500541687,0.43824470043182373,,,,0.292211651802063,32.4,0.725,0.431,0.0,True,"Field inspection: check irrigation, pruning, stress.",1103.9317626953125,850.8863525390625,643.3181762695312,2006.8712158203125,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0248,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,36.0,6.77,0.30381664633750916,0.29498597979545593,0.2567545771598816,0.3967549204826355,0.4556455612182617,,,,0.30381664633750916,34.8,0.791,0.379,0.0,True,"Field inspection: check irrigation, pruning, stress.",1026.75,831.048583984375,622.4930419921875,1918.72216796875,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0249,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,38.5,7.001,0.3293827176094055,0.31032678484916687,0.25984376668930054,0.4226047396659851,0.4940112829208374,,,,0.3293827176094055,35.9,0.566,0.581,0.0,True,"Field inspection: check irrigation, pruning, stress.",1396.2662353515625,1119.91552734375,830.1168823242188,2725.967529296875,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0250,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,39.75,7.114,0.286352276802063,0.2801302969455719,0.2570542097091675,0.3962786793708801,0.4294643700122833,,,,0.286352276802063,27.3,0.598,0.541,0.0,True,"Field inspection: check irrigation, pruning, stress.",1251.8489990234375,975.5660400390625,711.710693359375,2243.660400390625,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0251,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,34.75,6.652,0.2914145588874817,0.2846396565437317,0.25848495960235596,0.4281560480594635,0.4370599091053009,,,,0.2914145588874817,32.3,0.772,0.401,0.0,True,"Field inspection: check irrigation, pruning, stress.",1359.431640625,995.5252075195312,730.0575561523438,2458.848876953125,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0252,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,34.0,6.58,0.31092020869255066,0.30602574348449707,0.2624322474002838,0.41230303049087524,0.46630528569221497,,,,0.31092020869255066,36.2,0.708,0.455,0.0,True,"Field inspection: check irrigation, pruning, stress.",1120.933837890625,891.7352905273438,668.4044189453125,2124.705810546875,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0253,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,40.25,7.159,0.30102819204330444,0.2899779975414276,0.2568667232990265,0.3967905640602112,0.4514654278755188,,,,0.30102819204330444,30.2,0.559,0.562,0.0,True,"Field inspection: check irrigation, pruning, stress.",1068.2421875,856.2174072265625,626.4658203125,1977.099365234375,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0254,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,36.0,6.77,0.3465515375137329,0.3325456976890564,0.26522907614707947,0.4488285779953003,0.5197457075119019,,,,0.3465515375137329,39.3,0.605,0.529,0.0,True,"Field inspection: check irrigation, pruning, stress.",1137.076416015625,891.8194580078125,659.4652709960938,2293.236083984375,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0255,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,36.25,6.794,0.30981558561325073,0.3026513159275055,0.2583896815776825,0.41019541025161743,0.46464958786964417,,,,0.30981558561325073,32.0,0.609,0.526,0.0,True,"Field inspection: check irrigation, pruning, stress.",1144.1517333984375,913.1586303710938,678.6551513671875,2161.93115234375,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0256,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,36.25,6.794,0.2860453128814697,0.28196981549263,0.2556605041027069,0.3786051273345947,0.4289887249469757,,,,0.2860453128814697,27.2,0.644,0.494,0.0,True,"Field inspection: check irrigation, pruning, stress.",980.7999877929688,797.4758911132812,599.0344848632812,1767.0137939453125,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0257,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,29.25,6.103,0.2873312532901764,0.2862611711025238,0.2589511573314667,0.38640132546424866,0.43092280626296997,,,,0.2873312532901764,31.5,0.75,0.456,0.0,True,"Field inspection: check irrigation, pruning, stress.",1070.871826171875,864.2734985351562,654.2478637695312,1936.059814453125,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0258,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,28.25,5.997,0.2856753170490265,0.2827356159687042,0.257321298122406,0.3934086263179779,0.4284347891807556,,,,0.2856753170490265,27.1,0.669,0.513,0.0,True,"Field inspection: check irrigation, pruning, stress.",1010.8760986328125,797.106201171875,588.752197265625,1817.1593017578125,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0259,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,31.25,6.308,0.2872620224952698,0.2845965623855591,0.25743624567985535,0.3967982232570648,0.43083423376083374,,,,0.2872620224952698,27.5,0.651,0.499,0.0,True,"Field inspection: check irrigation, pruning, stress.",1349.89599609375,1057.16796875,782.9119873046875,2430.736083984375,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0260,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,33.0,6.482,0.2910979390144348,0.28778183460235596,0.2560099959373474,0.41628339886665344,0.4365820586681366,,,,0.2910979390144348,32.2,0.725,0.471,0.0,True,"Field inspection: check irrigation, pruning, stress.",1246.5758056640625,940.01513671875,690.9318237304688,2257.39404296875,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0261,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,24.0,5.528,0.3083375096321106,0.3016955256462097,0.25838547945022583,0.4315442144870758,0.4624335765838623,,,,0.3083375096321106,35.7,0.727,0.43,0.0,True,"Field inspection: check irrigation, pruning, stress.",1188.6353759765625,895.8541870117188,661.6458129882812,2226.625,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0262,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,27.25,5.89,0.285307377576828,0.2813926935195923,0.2545967698097229,0.3907686173915863,0.4278901517391205,,,,0.285307377576828,27.1,0.699,0.493,0.0,True,"Field inspection: check irrigation, pruning, stress.",1110.8165283203125,875.5687866210938,661.1651611328125,1993.935791015625,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0263,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,34.75,6.652,0.3428075909614563,0.3371857702732086,0.26055774092674255,0.4312669336795807,0.5141387581825256,,,,0.3428075909614563,38.6,0.563,0.599,0.0,True,"Field inspection: check irrigation, pruning, stress.",1217.4100341796875,985.1654663085938,751.798583984375,2455.02880859375,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0264,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,28.0,5.971,0.3028430938720703,0.29315218329429626,0.2555513381958008,0.4115541875362396,0.45418858528137207,,,,0.3028430938720703,34.6,0.718,0.437,0.0,True,"Field inspection: check irrigation, pruning, stress.",1080.794677734375,842.9553833007812,625.6517944335938,2011.9107666015625,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0265,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,37.25,6.887,0.2979341149330139,0.29411765933036804,0.25821489095687866,0.4149259924888611,0.4468259811401367,,,,0.2979341149330139,33.6,0.716,0.543,0.0,True,"Field inspection: check irrigation, pruning, stress.",1100.5435791015625,844.0067138671875,623.8859252929688,2021.4765625,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0266,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,34.75,6.652,0.3031904399394989,0.30317020416259766,0.26120075583457947,0.4047791063785553,0.4547034204006195,,,,0.3031904399394989,30.6,0.629,0.515,0.0,True,"Field inspection: check irrigation, pruning, stress.",978.0647583007812,777.9280395507812,567.1726684570312,1832.6834716796875,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0267,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,28.25,5.997,0.28857025504112244,0.2893829047679901,0.25808072090148926,0.3914545178413391,0.4327791631221771,,,,0.28857025504112244,27.7,0.673,0.513,0.0,True,"Field inspection: check irrigation, pruning, stress.",1046.2742919921875,829.4779052734375,602.2920532226562,1884.822998046875,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0268,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,37.25,6.887,0.2902592718601227,0.28636500239372253,0.255164235830307,0.3941733241081238,0.4353216290473938,,,,0.2902592718601227,28.1,0.674,0.48,0.0,True,"Field inspection: check irrigation, pruning, stress.",1195.39599609375,948.1207885742188,690.5100708007812,2163.5234375,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0269,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,29.25,6.103,0.3068574368953705,0.3016826808452606,0.25945010781288147,0.40681514143943787,0.46020540595054626,,,,0.3068574368953705,35.4,0.75,0.456,0.0,True,"Field inspection: check irrigation, pruning, stress.",1014.4359130859375,806.4530029296875,596.2051391601562,1906.15380859375,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0270,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,27.0,5.863,0.30188873410224915,0.2959277629852295,0.25969046354293823,0.4114603102207184,0.45276468992233276,,,,0.30188873410224915,30.4,0.692,0.457,0.0,True,"Field inspection: check irrigation, pruning, stress.",1206.879638671875,942.3333129882812,676.9536743164062,2243.97216796875,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0271,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,22.5,5.352,0.29865238070487976,0.2958049476146698,0.2594985365867615,0.4166550636291504,0.44790536165237427,,,,0.29865238070487976,33.7,0.744,0.416,0.0,True,"Field inspection: check irrigation, pruning, stress.",1102.22216796875,838.0777587890625,622.7666625976562,2033.9222412109375,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0272,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,26.75,5.836,0.2978961765766144,0.2922975718975067,0.25578945875167847,0.4186767041683197,0.4467771053314209,,,,0.2978961765766144,33.6,0.811,0.416,0.0,True,"Field inspection: check irrigation, pruning, stress.",1203.4859619140625,914.6915893554688,662.233642578125,2214.635498046875,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0273,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,27.0,5.863,0.29530128836631775,0.2940080761909485,0.25805070996284485,0.38231873512268066,0.4428694248199463,,,,0.29530128836631775,33.1,0.75,0.411,0.0,True,"Field inspection: check irrigation, pruning, stress.",974.74072265625,805.7129516601562,608.870361328125,1790.5555419921875,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0274,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,27.5,5.917,0.2746872007846832,0.2736417353153229,0.2577816843986511,0.38947635889053345,0.4119719862937927,,,,0.2746872007846832,28.9,0.705,0.489,0.0,True,"Field inspection: check irrigation, pruning, stress.",1317.609130859375,1033.5272216796875,784.0908813476562,2317.236328125,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0275,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,34.5,6.628,0.31711140275001526,0.31193315982818604,0.2674567699432373,0.39675548672676086,0.4755845069885254,,,,0.31711140275001526,33.4,0.575,0.577,0.0,True,"Field inspection: check irrigation, pruning, stress.",1002.1738891601562,839.3912963867188,623.3768310546875,1939.8260498046875,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0276,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,23.0,5.412,0.2761504054069519,0.2756131887435913,0.25544115900993347,0.40240660309791565,0.41416487097740173,,,,0.2761504054069519,29.2,0.767,0.454,0.0,True,"Field inspection: check irrigation, pruning, stress.",1292.95654296875,974.978271484375,708.1304321289062,2267.760986328125,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0277,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,25.5,5.698,0.29039081931114197,0.28484588861465454,0.2529503405094147,0.408273309469223,0.4355238080024719,,,,0.29039081931114197,32.1,0.773,0.394,0.0,True,"Field inspection: check irrigation, pruning, stress.",1279.2940673828125,979.941162109375,728.2941284179688,2316.5,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0278,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,18.0,4.787,0.31017622351646423,0.3110976219177246,0.26604244112968445,0.4177662134170532,0.46518802642822266,,,,0.31017622351646423,36.0,0.72,0.435,0.0,True,"Field inspection: check irrigation, pruning, stress.",1083.2916259765625,846.4444580078125,628.2777709960938,2053.763916015625,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0279,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,22.25,5.323,0.2897580564022064,0.28453901410102844,0.2540365159511566,0.4091179370880127,0.43456315994262695,,,,0.2897580564022064,28.0,0.674,0.471,0.0,True,"Field inspection: check irrigation, pruning, stress.",1091.98876953125,836.1572875976562,627.05615234375,1973.8538818359375,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0280,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,24.75,5.614,0.2946734130382538,0.2952335774898529,0.25722208619117737,0.40347903966903687,0.4419422745704651,,,,0.2946734130382538,32.9,0.825,0.357,0.0,True,"Field inspection: check irrigation, pruning, stress.",1230.4444580078125,970.3131103515625,699.4646606445312,2241.4443359375,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0281,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,27.0,5.863,0.29423242807388306,0.2911565601825714,0.25856852531433105,0.42520251870155334,0.44127458333969116,,,,0.29423242807388306,28.8,0.692,0.457,0.0,True,"Field inspection: check irrigation, pruning, stress.",1105.1944580078125,823.5925903320312,593.2036743164062,2016.1666259765625,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0282,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,21.75,5.262,0.281181663274765,0.2814016044139862,0.253418892621994,0.4061991274356842,0.4217011034488678,,,,0.281181663274765,30.2,0.725,0.435,0.0,True,"Field inspection: check irrigation, pruning, stress.",1108.3448486328125,838.5057373046875,603.2069091796875,1972.0689697265625,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0283,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,28.25,5.997,0.302463173866272,0.3014099597930908,0.2579438090324402,0.4334361255168915,0.4536234736442566,,,,0.302463173866272,34.5,0.79,0.384,0.0,True,"Field inspection: check irrigation, pruning, stress.",1188.5133056640625,887.8406982421875,669.5840454101562,2205.150390625,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0284,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,27.0,5.863,0.2928597629070282,0.2865026593208313,0.2583921253681183,0.4164840877056122,0.43922579288482666,,,,0.2928597629070282,28.6,0.593,0.535,0.0,True,"Field inspection: check irrigation, pruning, stress.",1282.0833740234375,969.25,667.5184936523438,2331.083251953125,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0285,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,24.0,5.528,0.29560062289237976,0.29099398851394653,0.25766298174858093,0.4139079749584198,0.4433319866657257,,,,0.29560062289237976,33.1,0.727,0.43,0.0,True,"Field inspection: check irrigation, pruning, stress.",1163.5416259765625,888.6041870117188,619.03125,2132.020751953125,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0286,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,20.0,5.046,0.2969416081905365,0.29238033294677734,0.2592543661594391,0.42694854736328125,0.4453433156013489,,,,0.2969416081905365,33.4,0.727,0.43,0.0,True,"Field inspection: check irrigation, pruning, stress.",1168.074951171875,870.4000244140625,626.4124755859375,2148.137451171875,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0287,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,17.5,4.72,0.2945763170719147,0.29083752632141113,0.2595196068286896,0.4035598337650299,0.44180381298065186,,,,0.2945763170719147,32.9,0.795,0.391,0.0,True,"Field inspection: check irrigation, pruning, stress.",1332.642822265625,1039.7857666015625,760.8428344726562,2429.085693359375,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0288,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,25.0,5.642,0.29129454493522644,0.2859942317008972,0.25816431641578674,0.41655251383781433,0.43686798214912415,,,,0.29129454493522644,32.3,0.758,0.406,0.0,True,"Field inspection: check irrigation, pruning, stress.",1092.949951171875,825.969970703125,593.6300048828125,1989.3699951171875,unreviewed,auto
KOG-SERET_AL_AJOUL_A-0289,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,24.5,5.585,0.30135101079940796,0.29880261421203613,0.25825828313827515,0.41722485423088074,0.4519461393356323,,,,0.30135101079940796,30.3,0.681,0.465,0.0,True,"Field inspection: check irrigation, pruning, stress.",1038.061279296875,803.10205078125,605.3877563476562,1928.2347412109375,unreviewed,auto
